ShotMarker Archived Data (generated Jan 14 2025)
Exported 61 strings from Jan 14 of 117 total in archive

Jan 14 2025,Ethan Blackwell open,16,600y,198-11X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:00:45 pm,9,,10,-55,28,-2.16,1.12,-0.34,0.18,-0.1,0.05,609.6,2000,-2,-2.4,,
,6:01:37 pm,10,,10,45,65,1.77,2.57,0.28,0.41,0.08,0.12,612.5,2010,-3.5,-1.9,,
,6:02:03 pm,11,,X,13,32,0.49,1.26,0.08,0.2,0.02,0.06,609.5,2000,-2.8,-2.1,,
,6:02:32 pm,12,,X,15,6,0.6,0.24,0.1,0.04,0.03,0.01,612.5,2010,-3,-2.1,,
,6:03:04 pm,13,,10,22,41,0.88,1.63,0.14,0.26,0.04,0.08,614.9,2017,-2.9,-2.1,,
,6:03:26 pm,14,,10,30,-72,1.19,-2.82,0.19,-0.45,0.06,-0.13,603.4,1980,-2.8,-2.4,,
,6:03:55 pm,15,,10,36,-55,1.4,-2.15,0.22,-0.34,0.06,-0.1,605.1,1985,-2.7,-2.4,,
,6:04:36 pm,16,,X,4,28,0.17,1.12,0.03,0.18,0.01,0.05,612.4,2009,-2.7,-2.2,,
,6:05:03 pm,17,,X,-2,23,-0.08,0.91,-0.01,0.14,0,0.04,619,2031,-2.8,-2.1,,
,6:05:31 pm,18,,9,26,-83,1.03,-3.27,0.16,-0.52,0.05,-0.15,603.3,1979,-2.5,-2.4,,
,6:06:35 pm,19,,10,-4,45,-0.15,1.76,-0.02,0.28,-0.01,0.08,614.2,2015,-2.7,-2.2,,

,,,,avg:,7,10,0.29,0.38,0.05,0.06,0.01,0.02,610,2001.3,-2.7,-2.2,0.4,
,,,,SD:,27.4,38.1,1.08,1.5,0.17,0.24,0.05,0.07,4.59,15.1,0.35,0.16,0.1,

Jan 14 2025,Albert Weber fpr,3,600y,195-9X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:47 pm,S1,sighter,8,11,156,0.45,6.14,0.07,0.98,0.02,0.28,453.1,1487,-3.9,-2.9,,
,5:47:30 pm,S2,sighter,9,-99,83,-3.89,3.26,-0.62,0.52,-0.18,0.15,452.2,1484,-1.8,-2,,
,5:48:21 pm,S3,sighter,10,-63,-33,-2.5,-1.3,-0.4,-0.21,-0.12,-0.06,453.7,1489,-1.9,-2.1,,
,5:49:42 pm,S4,sighter,9,-129,-40,-5.09,-1.56,-0.81,-0.25,-0.24,-0.07,447.6,1469,-0.7,-1.7,,
,5:50:22 pm,S5,sighter,10,-42,-51,-1.64,-2.03,-0.26,-0.32,-0.08,-0.09,453.1,1487,-2,-2.2,,
,5:51:46 pm,1,,X,33,3,1.29,0.12,0.21,0.02,0.06,0.01,448.4,1471,-3.9,-2.9,,
,5:52:21 pm,2,,X,-9,-33,-0.35,-1.31,-0.06,-0.21,-0.02,-0.06,449,1473,-2.9,-2.5,,
,5:53:19 pm,3,,10,-49,-54,-1.94,-2.12,-0.31,-0.34,-0.09,-0.1,451.7,1482,-2.6,-2.4,,
,5:54:00 pm,4,,9,22,-125,0.88,-4.94,0.14,-0.79,0.04,-0.23,445.2,1461,-3.5,-2.7,,
,5:55:03 pm,5,,9,4,-103,0.14,-4.06,0.02,-0.65,0.01,-0.19,449.9,1476,-2.5,-2.4,,
,5:55:45 pm,6,,9,40,-89,1.57,-3.52,0.25,-0.56,0.07,-0.16,446.8,1466,-3.3,-2.6,,
,5:56:18 pm,7,,X,25,33,0.99,1.28,0.16,0.2,0.05,0.06,449.8,1476,-3.4,-2.7,,
,5:57:04 pm,8,,10,23,-72,0.92,-2.85,0.15,-0.45,0.04,-0.13,449.5,1475,-2.6,-2.4,,
,5:58:24 pm,9,,9,58,-94,2.26,-3.69,0.36,-0.59,0.1,-0.17,447.2,1467,-3.8,-2.7,,
,5:59:21 pm,10,,X,30,24,1.17,0.95,0.19,0.15,0.05,0.04,448.7,1472,-3.6,-2.8,,
,6:00:37 pm,11,,X,-9,-22,-0.37,-0.89,-0.06,-0.14,-0.02,-0.04,446.1,1464,-2.6,-2.4,,
,6:01:11 pm,12,,X,6,-41,0.22,-1.6,0.03,-0.26,0.01,-0.07,450.9,1479,-2.9,-2.5,,
,6:01:56 pm,13,,9,77,-67,3.04,-2.63,0.48,-0.42,0.14,-0.12,444.7,1459,-3.8,-2.6,,
,6:02:32 pm,14,,10,55,-21,2.17,-0.85,0.35,-0.13,0.1,-0.04,446.2,1464,-2.7,-2.4,,
,6:03:14 pm,15,,10,10,50,0.38,1.98,0.06,0.32,0.02,0.09,449.2,1474,-3.1,-2.5,,
,6:03:41 pm,16,,10,42,65,1.67,2.56,0.27,0.41,0.08,0.12,451.4,1481,-3.7,-2.8,,
,6:04:11 pm,17,,X,4,-2,0.17,-0.09,0.03,-0.01,0.01,0,450.9,1479,-2.9,-2.5,,
,6:04:49 pm,18,,10,-1,-79,-0.04,-3.11,-0.01,-0.5,0,-0.14,443.3,1454,-2.8,-2.4,,
,6:05:34 pm,19,,X,14,-1,0.54,-0.05,0.09,-0.01,0.03,0,451.8,1482,-3.4,-2.7,,
,6:06:10 pm,20,,X,-40,9,-1.59,0.36,-0.25,0.06,-0.07,0.02,448.2,1470,-2.1,-2.2,,

,,,,avg:,17,-31,0.66,-1.22,0.1,-0.19,0.03,-0.06,448.4,1471.3,-3.1,-2.6,0.4,
,,,,SD:,30.3,52.4,1.19,2.06,0.19,0.33,0.06,0.1,2.39,7.9,0.51,0.18,0.1,

Jan 14 2025,Andrea Carter FTR,16,600y,196-6X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:11 pm,S1,sighter,10,48,13,1.88,0.52,0.3,0.08,0.09,0.02,547.9,1798,-0.9,-3.6,6.8,
,5:46:46 pm,S2,sighter,10,53,-45,2.1,-1.77,0.33,-0.28,0.1,-0.08,556.6,1826,-0.8,-3.4,7.5,
,5:47:47 pm,S3,sighter,10,-15,40,-0.6,1.56,-0.1,0.25,-0.03,0.07,555,1821,-0.8,-3.6,5.8,
,5:48:21 pm,S4,sighter,10,33,43,1.28,1.7,0.2,0.27,0.06,0.08,545.5,1790,-0.9,-3.6,7.6,
,5:49:05 pm,S5,sighter,X,12,-32,0.46,-1.26,0.07,-0.2,0.02,-0.06,554.1,1818,-1.1,-3.7,7.3,
,5:49:42 pm,1,,10,36,-56,1.41,-2.22,0.22,-0.35,0.07,-0.1,550,1804,-0.9,-3.6,7,
,5:50:24 pm,2,,10,-50,-10,-1.96,-0.4,-0.31,-0.06,-0.09,-0.02,551.8,1810,-1.1,-3.5,6.4,
,5:51:00 pm,3,,10,61,-15,2.39,-0.61,0.38,-0.1,0.11,-0.03,551.8,1810,-1,-3.5,7.1,
,5:51:53 pm,4,,10,-67,-27,-2.66,-1.07,-0.42,-0.17,-0.12,-0.05,552.8,1814,-0.9,-3.7,5.9,
,5:52:26 pm,5,,9,-78,-23,-3.09,-0.89,-0.49,-0.14,-0.14,-0.04,553.2,1815,-1,-3.6,6.8,
,5:53:17 pm,6,,9,-63,-78,-2.47,-3.08,-0.39,-0.49,-0.11,-0.14,551,1808,-1.1,-3.7,7.2,
,5:54:14 pm,7,,9,68,63,2.68,2.46,0.43,0.39,0.12,0.11,555.2,1822,-1,-3.5,7.3,
,5:56:01 pm,8,,9,83,-15,3.28,-0.61,0.52,-0.1,0.15,-0.03,551.1,1808,-1,-3.6,8.4,
,5:57:10 pm,9,,10,-69,4,-2.72,0.16,-0.43,0.03,-0.13,0.01,555.3,1822,-1,-3.6,6.6,
,5:57:48 pm,10,,X,-20,1,-0.79,0.03,-0.13,0,-0.04,0,555.2,1822,-1,-3.6,6.7,
,5:58:11 pm,11,,X,2,-22,0.06,-0.85,0.01,-0.14,0,-0.04,551.9,1811,-1,-3.5,6.8,
,5:58:40 pm,12,,X,-9,25,-0.35,0.96,-0.06,0.15,-0.02,0.04,555.9,1824,-1.2,-3.5,8.2,
,5:59:13 pm,13,,10,43,-33,1.71,-1.3,0.27,-0.21,0.08,-0.06,549.8,1804,-1.2,-3.5,8.4,
,6:00:06 pm,14,,X,-32,-21,-1.24,-0.83,-0.2,-0.13,-0.06,-0.04,552.8,1814,-1,-3.5,7.1,
,6:00:41 pm,15,,10,54,-6,2.12,-0.22,0.34,-0.04,0.1,-0.01,553.5,1816,-1,-3.6,8.4,
,6:01:18 pm,16,,X,-4,33,-0.16,1.29,-0.03,0.21,-0.01,0.06,555.4,1822,-1.1,-3.6,7.1,
,6:01:51 pm,17,,10,-45,42,-1.78,1.64,-0.28,0.26,-0.08,0.08,553.7,1817,-1.1,-3.5,8,
,6:02:33 pm,18,,10,-61,-23,-2.4,-0.89,-0.38,-0.14,-0.11,-0.04,556.1,1824,-1.1,-3.5,6.9,
,6:03:17 pm,19,,X,-15,-31,-0.6,-1.24,-0.1,-0.2,-0.03,-0.06,554.4,1819,-1.1,-3.6,6.9,
,6:03:58 pm,20,,10,-14,-57,-0.55,-2.25,-0.09,-0.36,-0.03,-0.1,554.2,1818,-1.1,-3.6,7.4,

,,,,avg:,-9,-13,-0.36,-0.5,-0.06,-0.08,-0.02,-0.02,553.3,1815.1,-1,-3.6,7.2,
,,,,SD:,49.6,33.3,1.95,1.31,0.31,0.21,0.09,0.06,1.91,6.3,0.07,0.06,0.7,

Jan 14 2025,Augusta Coleman FTR,12,600y,199-14X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:06 pm,S1,sighter,6,-68,-307,-2.67,-12.09,-0.42,-1.92,-0.12,-0.56,557.4,1829,1.6,-3.2,4.8,
,5:46:45 pm,S2,sighter,8,-100,-126,-3.94,-4.96,-0.63,-0.79,-0.18,-0.23,556.2,1825,1.3,-3.3,0.6,
,5:47:20 pm,S3,sighter,10,-65,-21,-2.57,-0.85,-0.41,-0.13,-0.12,-0.04,558.1,1831,1.2,-3.1,1.6,
,5:47:58 pm,S4,sighter,10,52,-35,2.04,-1.37,0.33,-0.22,0.09,-0.06,556.7,1826,1,-3,5.9,
,5:48:47 pm,S5,sighter,X,13,-5,0.51,-0.21,0.08,-0.03,0.02,-0.01,552.8,1814,1,-3,4.5,
,5:49:20 pm,S6,sighter,X,40,-11,1.57,-0.42,0.25,-0.07,0.07,-0.02,556.4,1825,0.9,-3,6,
,5:50:06 pm,1,,10,42,-28,1.64,-1.11,0.26,-0.18,0.08,-0.05,556,1824,1,-3.1,4.9,
,5:50:43 pm,2,,X,-35,-10,-1.36,-0.39,-0.22,-0.06,-0.06,-0.02,556.1,1824,1,-3,3.5,
,5:51:22 pm,3,,10,-45,-21,-1.76,-0.84,-0.28,-0.13,-0.08,-0.04,553.8,1817,1.2,-3.1,2,
,5:52:04 pm,4,,10,-31,50,-1.24,1.96,-0.2,0.31,-0.06,0.09,558.2,1831,1.8,-2.9,1.9,
,5:52:34 pm,5,,X,26,-33,1.02,-1.3,0.16,-0.21,0.05,-0.06,551.8,1810,0.9,-3.1,5.6,
,5:53:19 pm,6,,X,-7,30,-0.29,1.18,-0.05,0.19,-0.01,0.05,558.3,1832,1.1,-3.2,2.5,
,5:54:14 pm,7,,X,19,36,0.75,1.43,0.12,0.23,0.03,0.07,556.9,1827,1.3,-2.9,5.7,
,5:54:51 pm,8,,10,30,-37,1.16,-1.44,0.18,-0.23,0.05,-0.07,556.8,1827,1,-3,5.8,
,5:55:29 pm,9,,X,3,24,0.11,0.93,0.02,0.15,0.01,0.04,555.5,1823,0.9,-3,4.6,
,5:56:00 pm,10,,X,4,-29,0.15,-1.15,0.02,-0.18,0.01,-0.05,553.2,1815,0.9,-3,4.2,
,5:56:40 pm,11,,X,-7,15,-0.3,0.57,-0.05,0.09,-0.01,0.03,559,1834,1.2,-2.9,4.8,
,5:57:34 pm,12,,X,-4,29,-0.16,1.14,-0.03,0.18,-0.01,0.05,552.1,1811,0.7,-2.9,6.3,
,5:58:58 pm,13,,X,-24,-24,-0.96,-0.93,-0.15,-0.15,-0.04,-0.04,553.8,1817,1,-3,2.1,
,5:59:26 pm,14,,X,-2,-34,-0.07,-1.36,-0.01,-0.22,0,-0.06,557.8,1830,1,-3.1,3.7,
,5:59:53 pm,15,,9,39,-83,1.55,-3.27,0.25,-0.52,0.07,-0.15,553.6,1816,0.9,-3.1,5.6,
,6:00:27 pm,16,,10,18,-43,0.7,-1.7,0.11,-0.27,0.03,-0.08,554.7,1820,0.8,-3,5.7,
,6:00:54 pm,17,,X,-15,25,-0.6,1,-0.1,0.16,-0.03,0.05,552.8,1814,1,-2.9,4.1,
,6:01:19 pm,18,,X,-10,25,-0.38,1,-0.06,0.16,-0.02,0.05,553.8,1817,1,-3,3,
,6:01:41 pm,19,,X,-12,-7,-0.48,-0.27,-0.08,-0.04,-0.02,-0.01,554.2,1818,1,-3,3.7,
,6:02:06 pm,20,,X,28,24,1.11,0.94,0.18,0.15,0.05,0.04,555.8,1823,0.9,-2.9,4.1,

,,,,avg:,1,-5,0.03,-0.18,0,-0.03,0,-0.01,555.2,1821.6,1,-3,4.2,
,,,,SD:,24.2,33.9,0.95,1.33,0.15,0.21,0.04,0.06,2.09,6.9,0.22,0.08,1.3,

Jan 14 2025,Kirsten Valencia - FPR,13,600y,196-7X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:16 pm,S1,sighter,9,-88,27,-3.45,1.04,-0.55,0.17,-0.16,0.05,593.8,1948,-0.8,-3.5,,
,5:46:47 pm,S2,sighter,10,-16,55,-0.62,2.17,-0.1,0.34,-0.03,0.1,591.2,1940,-1,-3.7,,
,5:47:14 pm,S3,sighter,10,-55,6,-2.15,0.22,-0.34,0.04,-0.1,0.01,596.3,1956,-0.4,-3.3,,
,5:47:52 pm,S4,sighter,9,-18,-87,-0.69,-3.43,-0.11,-0.55,-0.03,-0.16,590.4,1937,-0.7,-3.5,,
,5:48:16 pm,S5,sighter,9,-92,85,-3.61,3.33,-0.58,0.53,-0.17,0.15,597.9,1962,-1.4,-3.6,,
,5:48:39 pm,S6,sighter,9,-56,65,-2.19,2.55,-0.35,0.41,-0.1,0.12,596.7,1958,-0.8,-3.4,,
,5:49:31 pm,S7,sighter,9,-21,-78,-0.82,-3.08,-0.13,-0.49,-0.04,-0.14,602.5,1977,-0.5,-3.3,,
,5:50:05 pm,S8,sighter,10,-24,-45,-0.95,-1.78,-0.15,-0.28,-0.04,-0.08,600.1,1969,-1.6,-3.8,,
,5:50:34 pm,1,,X,-24,20,-0.96,0.78,-0.15,0.12,-0.04,0.04,599.8,1968,-0.9,-3.5,,
,5:51:00 pm,2,,X,-15,-19,-0.6,-0.74,-0.1,-0.12,-0.03,-0.03,597.9,1962,-0.9,-3.7,,
,5:51:27 pm,3,,X,20,11,0.79,0.45,0.13,0.07,0.04,0.02,589.7,1935,-1.6,-3.8,,
,5:51:53 pm,4,,X,-10,-12,-0.41,-0.46,-0.07,-0.07,-0.02,-0.02,597.3,1960,-0.9,-3.6,,
,5:52:20 pm,5,,10,-42,-5,-1.64,-0.2,-0.26,-0.03,-0.08,-0.01,599.4,1967,-0.8,-3.3,,
,5:52:55 pm,6,,10,-17,-59,-0.66,-2.32,-0.11,-0.37,-0.03,-0.11,601.8,1974,-1.3,-3.7,,
,5:53:47 pm,7,,10,-17,-74,-0.68,-2.93,-0.11,-0.47,-0.03,-0.14,602.5,1977,-1,-3.5,,
,5:54:13 pm,8,,10,1,-47,0.03,-1.85,0.01,-0.29,0,-0.09,596.4,1957,-1.4,-3.7,,
,5:55:26 pm,9,,10,-39,-59,-1.56,-2.32,-0.25,-0.37,-0.07,-0.11,601.6,1974,-0.5,-3.4,,
,5:55:57 pm,10,,9,-73,-34,-2.89,-1.34,-0.46,-0.21,-0.13,-0.06,606,1988,-0.4,-3.2,,
,5:56:23 pm,11,,9,-33,-146,-1.31,-5.76,-0.21,-0.92,-0.06,-0.27,607.5,1993,-0.2,-3.1,,
,5:57:38 pm,12,,9,-84,-23,-3.33,-0.9,-0.53,-0.14,-0.15,-0.04,603.8,1981,-0.3,-3.2,,
,5:57:57 pm,13,,10,-40,33,-1.59,1.3,-0.25,0.21,-0.07,0.06,602.2,1976,-0.9,-3.5,,
,5:58:31 pm,14,,9,8,-106,0.3,-4.18,0.05,-0.66,0.01,-0.19,598.1,1962,-0.7,-3.4,,
,5:58:52 pm,15,,10,-29,-66,-1.14,-2.61,-0.18,-0.42,-0.05,-0.12,601.5,1973,-0.6,-3.3,,
,5:59:18 pm,16,,10,-47,46,-1.85,1.82,-0.3,0.29,-0.09,0.08,598,1962,-0.9,-3.6,,
,5:59:51 pm,17,,X,10,-25,0.39,-0.98,0.06,-0.16,0.02,-0.05,595.3,1953,-1.4,-3.8,,
,6:00:13 pm,18,,X,-25,9,-0.99,0.35,-0.16,0.06,-0.05,0.02,597.9,1962,-1,-3.6,,
,6:00:57 pm,19,,X,-22,-16,-0.87,-0.65,-0.14,-0.1,-0.04,-0.03,604.4,1983,-0.8,-3.5,,
,6:01:29 pm,20,,10,-38,-27,-1.5,-1.07,-0.24,-0.17,-0.07,-0.05,608.2,1995,-0.3,-3.3,,

,,,,avg:,-26,-30,-1.02,-1.18,-0.16,-0.19,-0.05,-0.05,600.5,1970,-0.8,-3.5,0.3,
,,,,SD:,25.3,45.5,0.99,1.79,0.16,0.29,0.05,0.08,4.32,14.2,0.39,0.2,0.1,

Jan 14 2025,Mona Stanton rec,18,600y,177-1X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:15 pm,S1,sighter,6,61,384,2.41,15.13,0.38,2.41,0.11,0.7,434.1,1424,1,-2.1,,
,5:46:47 pm,S2,sighter,8,-9,-199,-0.35,-7.82,-0.06,-1.24,-0.02,-0.36,395.8,1299,0.9,-2.8,,
,5:47:13 pm,S3,sighter,8,90,201,3.54,7.92,0.56,1.26,0.16,0.37,418.2,1372,0.9,-2.4,,
,5:47:43 pm,S4,sighter,7,54,274,2.14,10.78,0.34,1.72,0.1,0.5,430.9,1414,1.2,-2.3,,
,5:48:39 pm,S5,sighter,8,13,-162,0.51,-6.38,0.08,-1.02,0.02,-0.3,400.4,1314,1,-2.9,,
,5:49:10 pm,S6,sighter,7,98,223,3.84,8.79,0.61,1.4,0.18,0.41,424.6,1393,0.9,-2.4,,
,5:49:50 pm,S7,sighter,7,116,234,4.57,9.22,0.73,1.47,0.21,0.43,428.6,1406,1.1,-2.5,,
,5:50:32 pm,1,,9,104,-20,4.08,-0.78,0.65,-0.12,0.19,-0.04,414.9,1361,1.2,-2.8,,
,5:51:15 pm,2,,8,7,-179,0.26,-7.07,0.04,-1.12,0.01,-0.33,407.2,1336,1.5,-2.8,,
,5:51:58 pm,3,,10,49,-44,1.92,-1.74,0.31,-0.28,0.09,-0.08,416.5,1366,1.3,-2.6,,
,5:52:28 pm,4,,8,-44,-169,-1.75,-6.66,-0.28,-1.06,-0.08,-0.31,405.7,1331,1.5,-2.4,,
,5:52:54 pm,5,,9,3,-128,0.13,-5.06,0.02,-0.8,0.01,-0.23,404.1,1326,1.1,-2.8,,
,5:53:26 pm,6,,10,-14,59,-0.56,2.33,-0.09,0.37,-0.03,0.11,425.4,1396,1,-2.5,,
,5:54:03 pm,7,,9,85,-23,3.35,-0.91,0.53,-0.14,0.16,-0.04,410.8,1348,1.1,-2.8,,
,5:54:25 pm,8,,9,73,-81,2.87,-3.2,0.46,-0.51,0.13,-0.15,406.3,1333,1.1,-2.9,,
,5:56:21 pm,9,,9,-2,114,-0.1,4.5,-0.02,0.72,0,0.21,424.2,1392,1.2,-2.3,,
,5:56:49 pm,10,,8,14,-213,0.55,-8.39,0.09,-1.33,0.03,-0.39,397.1,1303,0.8,-3.2,,
,5:57:12 pm,11,,10,38,25,1.48,1,0.24,0.16,0.07,0.05,411,1348,1.2,-2.6,,
,5:57:33 pm,12,,9,-49,94,-1.93,3.7,-0.31,0.59,-0.09,0.17,420.6,1380,1.3,-2.3,,
,5:57:55 pm,13,,9,62,-143,2.43,-5.61,0.39,-0.89,0.11,-0.26,407.8,1338,1.4,-2.7,,
,5:58:26 pm,14,,X,11,27,0.43,1.05,0.07,0.17,0.02,0.05,413.9,1358,1,-2.5,,
,5:58:50 pm,15,,8,72,145,2.83,5.72,0.45,0.91,0.13,0.27,430,1411,1.1,-2.2,,
,5:59:17 pm,16,,10,37,-53,1.45,-2.1,0.23,-0.33,0.07,-0.1,408.5,1340,0.2,-2.6,,
,5:59:38 pm,17,,8,12,157,0.49,6.17,0.08,0.98,0.02,0.29,425.3,1395,1.1,-2.3,,
,6:00:04 pm,18,,7,13,-256,0.52,-10.1,0.08,-1.61,0.02,-0.47,394.2,1293,1.6,-2.7,,
,6:00:21 pm,19,,8,19,-225,0.76,-8.86,0.12,-1.41,0.04,-0.41,400.4,1314,1.4,-2.9,,
,6:01:01 pm,20,,9,4,139,0.17,5.46,0.03,0.87,0.01,0.25,418.2,1372,1.1,-2.3,,

,,,,avg:,25,-39,0.97,-1.53,0.15,-0.24,0.04,-0.07,412.1,1352.1,1.2,-2.6,0.3,
,,,,SD:,39.4,129.1,1.55,5.08,0.25,0.81,0.07,0.24,9.58,31.4,0.3,0.25,0.1,

Jan 14 2025,Dave Haney f open,9,600y,196-7X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:22 pm,S1,sighter,X,33,-2,1.31,-0.08,0.21,-0.01,0.06,0,595.7,1954,-1.6,-2,,
,5:47:15 pm,S2,sighter,X,-18,4,-0.7,0.17,-0.11,0.03,-0.03,0.01,597.1,1959,-1.5,-2,,
,5:47:45 pm,S3,sighter,X,12,-17,0.47,-0.67,0.08,-0.11,0.02,-0.03,595.7,1954,-1.7,-2.1,,
,5:48:08 pm,S4,sighter,X,-16,-37,-0.65,-1.46,-0.1,-0.23,-0.03,-0.07,589.7,1935,-1.5,-2.1,,
,5:48:39 pm,1,,9,56,83,2.22,3.27,0.35,0.52,0.1,0.15,604.3,1983,-1.6,-1.8,,
,5:50:00 pm,2,,X,-3,-5,-0.12,-0.19,-0.02,-0.03,-0.01,-0.01,591.9,1942,-1.7,-2,,
,5:50:23 pm,3,,9,80,-54,3.15,-2.15,0.5,-0.34,0.15,-0.1,587.9,1929,-1.3,-1.6,,
,5:50:53 pm,4,,10,-29,-38,-1.15,-1.52,-0.18,-0.24,-0.05,-0.07,593.2,1946,-1.5,-2.2,,
,5:51:20 pm,5,,X,-1,7,-0.04,0.27,-0.01,0.04,0,0.01,592.7,1945,-1.7,-1.9,,
,5:52:10 pm,6,,10,-16,-67,-0.62,-2.63,-0.1,-0.42,-0.03,-0.12,590.2,1936,-1.4,-2.1,,
,5:52:31 pm,7,,X,-10,-7,-0.39,-0.27,-0.06,-0.04,-0.02,-0.01,591.4,1940,-1.4,-2,,
,5:53:19 pm,8,,X,-18,-32,-0.72,-1.27,-0.12,-0.2,-0.03,-0.06,598.7,1964,-1.5,-2.1,,
,5:54:15 pm,9,,9,64,-62,2.52,-2.45,0.4,-0.39,0.12,-0.11,589.6,1934,-1.8,-1.9,,
,5:54:38 pm,10,,10,-20,-70,-0.79,-2.75,-0.13,-0.44,-0.04,-0.13,596,1955,-1.4,-2.2,,
,5:55:15 pm,11,,X,22,-10,0.86,-0.39,0.14,-0.06,0.04,-0.02,589.9,1935,-1.8,-1.9,,
,5:55:31 pm,12,,10,-33,-33,-1.3,-1.31,-0.21,-0.21,-0.06,-0.06,600.7,1971,-1.6,-2.4,,
,5:56:06 pm,13,,10,-14,-67,-0.56,-2.64,-0.09,-0.42,-0.03,-0.12,591.7,1941,-1.6,-2.1,,
,5:56:48 pm,14,,10,2,-79,0.07,-3.11,0.01,-0.5,0,-0.14,595.3,1953,-1.5,-2.2,,
,5:57:16 pm,15,,10,-49,-29,-1.93,-1.16,-0.31,-0.18,-0.09,-0.05,596.4,1957,-1.5,-2.3,,
,5:57:38 pm,16,,10,-51,-33,-2,-1.3,-0.32,-0.21,-0.09,-0.06,597.8,1961,-1.5,-2.1,,
,5:58:20 pm,17,,X,-2,3,-0.07,0.13,-0.01,0.02,0,0.01,595,1952,-1.5,-2,,
,5:59:14 pm,18,,10,24,-62,0.94,-2.43,0.15,-0.39,0.04,-0.11,592.5,1944,-1.3,-2,,
,5:59:59 pm,19,,X,33,-15,1.28,-0.59,0.2,-0.09,0.06,-0.03,597.2,1959,-1.7,-1.9,,
,6:00:25 pm,20,,9,51,-82,2,-3.23,0.32,-0.51,0.09,-0.15,591.3,1940,-1.6,-1.9,,

,,,,avg:,4,-33,0.17,-1.29,0.03,-0.2,0.01,-0.06,594.2,1949.4,-1.5,-2,0.2,
,,,,SD:,36.2,38.1,1.43,1.5,0.23,0.24,0.07,0.07,4.04,13.2,0.13,0.18,0.1,

Jan 14 2025,Lina Weeks f open,14,600y,197-10X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:40 pm,S1,sighter,9,116,-42,4.58,-1.65,0.73,-0.26,0.21,-0.08,601.9,1975,-0.3,-2.8,,
,5:47:05 pm,S2,sighter,10,-10,-74,-0.39,-2.9,-0.06,-0.46,-0.02,-0.13,597.9,1962,-0.5,-2.9,,
,5:47:39 pm,S3,sighter,10,-49,-34,-1.93,-1.34,-0.31,-0.21,-0.09,-0.06,593.8,1948,-0.5,-2.6,,
,5:48:03 pm,S4,sighter,10,-10,45,-0.41,1.78,-0.06,0.28,-0.02,0.08,594.8,1951,-0.5,-2.8,,
,5:48:28 pm,S5,sighter,X,-27,29,-1.05,1.13,-0.17,0.18,-0.05,0.05,598.6,1964,-0.5,-2.8,,
,5:48:54 pm,S6,sighter,9,-4,-87,-0.18,-3.44,-0.03,-0.55,-0.01,-0.16,598.4,1963,-0.2,-2.6,,
,5:49:15 pm,S7,sighter,X,-25,5,-0.97,0.18,-0.15,0.03,-0.04,0.01,598.5,1964,-0.5,-2.7,,
,5:49:45 pm,1,,X,36,-8,1.42,-0.32,0.23,-0.05,0.07,-0.01,603.7,1981,-0.2,-2.9,,
,5:50:04 pm,2,,X,-24,-14,-0.95,-0.56,-0.15,-0.09,-0.04,-0.03,594.4,1950,-0.4,-2.7,,
,5:50:28 pm,3,,X,-9,24,-0.36,0.95,-0.06,0.15,-0.02,0.04,601.7,1974,-0.5,-2.7,,
,5:50:54 pm,4,,10,-18,-41,-0.71,-1.62,-0.11,-0.26,-0.03,-0.07,597.1,1959,-0.6,-2.8,,
,5:51:17 pm,5,,X,-22,5,-0.89,0.2,-0.14,0.03,-0.04,0.01,599.9,1968,-0.5,-2.6,,
,5:51:39 pm,6,,X,-10,11,-0.4,0.44,-0.06,0.07,-0.02,0.02,599.3,1966,-0.5,-2.8,,
,5:52:04 pm,7,,X,-4,-6,-0.15,-0.25,-0.02,-0.04,-0.01,-0.01,600.6,1970,-0.2,-2.8,,
,5:52:23 pm,8,,X,-11,11,-0.43,0.44,-0.07,0.07,-0.02,0.02,598.3,1963,-0.4,-2.7,,
